Substance_id	Substance_name	Substance_category	Substance_subcategory	cas_no	id_drugbank	id_pharmgkb	id_kegg	id_ttd	id_pubchem	id_chemspider	id_npass	synonyms	Molecular_formula	inchikey	iupacname	Product_company	Therapeutic_class
PMDBD390	Ginsenoside Rb2	Herbal Substance	Medicinal Herbal Compounds	n.a.	n.a.	n.a.	n.a.	n.a.	6917976	n.a.	NPC63368	Ginsenoside Rb2; Ginsenoside C; 11021-13-9; UNII-N219O0L31C; NSC 308878; Ginsenoside-Rb2; CHEBI:77152; N219O0L31C; EINECS 234-251-4; (20S)-ginsenoside Rb2; CHEMBL449303; HY-N0040; 20-[(6-O-a-L-arabinopyranosyl-ss-D-glucopyranosyl)oxy]-12ss-hydroxydammar-24-en-3ss-yl 2-O-ss-D-glucopyranosyl-ss-D-glucopyranoside; 20-((6-O-alpha-L-Arabinopyranosyl-beta-D-glucopyranosyl	C53H90O22	NODILNFGTFIURN-GZPRDHCNSA-N	(2S,3R,4S,5S,6R)-2-[(2R,3R,4S,5S,6R)-4,5-dihydroxy-6-(hydroxymethyl)-2-[[(3S,5R,8R,9R,10R,12R,13R,14R,17S)-12-hydroxy-4,4,8,10,14-pentamethyl-17-[(2S)-6-methyl-2-[(2S,3R,4S,5S,6R)-3,4,5-trihydroxy-6-[[(2S,3R,4S,5S)-3,4,5-trihydroxyoxan-2-yl]oxymethyl]oxan-2-yl]oxyhept-5-en-2-yl]-2,3,5,6,7,9,11,12,13,15,16,17-dodecahydro-1H-cyclopenta[a]phenanthren-3-yl]oxy]oxan-3-yl]oxy-6-(hydroxymethyl)oxane-3,4,5-triol	n.a.	n.a.
PMDBD1171	Dutasteride	Therapeutic substance	Drug	164656-23-9	DB01126	PA164749300	D03820	DAP000044	6918296	5293502	n.a.	Dutasteride; 164656-23-9; Avodart; GG-745; GI-198745; GI 198745; UNII-O0J6XJN02I; GG 745; O0J6XJN02I; (5alpha,17beta)-N-(2,5-Bis(trifluoromethyl)phenyl)-3-oxo-4-azaandrost-1-ene-17-carboxamide; alpha,alpha,alpha,alpha',alpha',alpha'-Hexafluoro-3-oxo-4-aza-5alpha-androst-1-ene-17beta-carboxy-2',5'-xylidide; CHEMBL1200969; Avolve; CHEBI:521033; Dutasteride, 99%	C27H30F6N2O2	JWJOTENAMICLJG-QWBYCMEYSA-N	(1S,3aS,3bS,5aR,9aR,9bS,11aS)-N-[2,5-bis(trifluoromethyl)phenyl]-9a,11a-dimethyl-7-oxo-1,2,3,3a,3b,4,5,5a,6,9b,10,11-dodecahydroindeno[5,4-f]quinoline-1-carboxamide	n.a.	n.a.
PMDBD895	Vilazodone	Therapeutic Substance	Approved Drug	163521-12-8	DB06684	n.a.	D09698	n.a.	6918314	5293518	n.a.	Vilazodone; 163521-12-8; 5-(4-(4-(5-Cyano-1H-indol-3-yl)butyl)piperazin-1-yl)benzofuran-2-carboxamide; UNII-S239O2OOV3; EMD 515259; CHEMBL439849; S239O2OOV3; CHEBI:70707; 5-[4-[4-(5-cyano-1H-indol-3-yl)butyl]piperazin-1-yl]-1-benzofuran-2-carboxamide; 5-{4-[4-(5-cyano-1H-indol-3-yl)butyl]piperazin-1-yl}-1-benzofuran-2-carboxamide; EMD-68-843; EMD-515259; SB 659746A; SB-659746-A; Vilazodone [USAN:INN]; vilazodona; vilazodonum; HSDB 8197; Vilazodone	C26H27N5O2	SGEGOXDYSFKCPT-UHFFFAOYSA-N	5-[4-[4-(5-cyano-1H-indol-3-yl)butyl]piperazin-1-yl]-1-benzofuran-2-carboxamide	Genaissance and Merck KGaA	n.a.
PMDBD63	Aprepitant	Therapeutic Substance	Approved Drug	170729-80-3	DB00673	PA164747039	D02968	DNC000952	135413536	5293568	n.a.	Aprepitant; 170729-80-3; Emend; MK-0869; MK-869; L-754030; UNII-1NF15YR6UY; C23H21F7N4O3; 1NF15YR6UY; CHEMBL1471; CHEBI:499361; MK 869; MK 0869; 5-[[(2R,3S)-2-[(1R)-1-[3,5-bis(trifluoromethyl)phenyl]ethoxy]-3-(4-fluorophenyl)morpholin-4-yl]methyl]-1,2-dihydro-1,2,4-triazol-3-one; MK0869; L 754030; 5-[[(2R,3S)-2-[(1R)-1-[3,5-BIS(Trifluoromethyl)phenyl]ethoxy]-3-(4-fluorophenyl)-4-morpholinyl]methyl]-1,2-dihydro-3H-1,2,4-triazol-3-one; 3-(((2R,3S)-2-((R)-1-(3,5-bis(trifluoromethyl)phenyl)ethoxy)-3-(4-fluorophenyl)morpholino)m	C23H21F7N4O3	ATALOFNDEOCMKK-OITMNORJSA-N	3-[[(2R,3S)-2-[(1R)-1-[3,5-bis(trifluoromethyl)phenyl]ethoxy]-3-(4-fluorophenyl)morpholin-4-yl]methyl]-1,4-dihydro-1,2,4-triazol-5-one	Merck & Co	Antiemetics
PMDBD1374	Prasugrel	Therapeutic substance	Drug	150322-43-3	DB06209	PA154410481	D05597	n.a.	6918456	5293653	n.a.	Prasugrel; 150322-43-3; Effient; Efient; CS-747; Prasugrel (Effient); 5-(2-cyclopropyl-1-(2-fluorophenyl)-2-oxoethyl)-4,5,6,7-tetrahydrothieno[3,2-c]pyridin-2-yl acetate; LY640315; LY-640315; CS 747; CHEBI:87723; Prasugrel, 98%; 5-[2-cyclopropyl-1-(2-fluorophenyl)-2-oxoethyl]-4,5,6,7-tetrahydrothieno[3,2-c]pyridin-2-yl acetate; 2-[2-(Acetyloxy)-6,7-dihydrothieno[3,2-c]pyridin-5(4H)-yl]-1-cyclopropyl-2-(2-fluorophenyl)e	C20H20FNO3S	DTGLZDAWLRGWQN-UHFFFAOYSA-N	[5-[2-cyclopropyl-1-(2-fluorophenyl)-2-oxoethyl]-6,7-dihydro-4H-thieno[3,2-c]pyridin-2-yl] acetate	n.a.	n.a.
PMDBD1024	Ambrisentan	Therapeutic substance	Drug	177036-94-1	DB06403	PA165860521	n.a.	n.a.	6918493	5293690	n.a.	Ambrisentan; 177036-94-1; Letairis; Volibris; BSF 208075; LU-208075; (S)-2-(4,6-Dimethylpyrimidin-2-yloxy)-3-methoxy-3,3-diphenylpropanoic acid; UNII-HW6NV07QEC; HW6NV07QEC; LU 208075; CHEMBL1111; (S)-2-((4,6-Dimethylpyrimidin-2-yl)oxy)-3-methoxy-3,3-diphenylpropanoic acid; BSF-208075; (2S)-2-(4,6-dimethylpyrimidin-2-yl)oxy-3-methoxy-3,3-diphenylpropanoic acid; DSSTox_CID_26282; DSSTox_RID_81508; DSSTox_GSID_46282; LU208075	C22H22N2O4	OUJTZYPIHDYQMC-LJQANCHMSA-N	(2S)-2-(4,6-dimethylpyrimidin-2-yl)oxy-3-methoxy-3,3-diphenylpropanoic acid	n.a.	n.a.
PMDBD180	Chlorhexidine	Therapeutic Substance; Herbal Substance	Approved Drug; Medicinal Herbal Compounds	55-56-1	DB00878	PA164776863	D07668	DAP001326	9552079	2612	NPC125416	chlorhexidine; 55-56-1; Tubulicid; Rotersept; Fimeil; Soretol; Hexadol; Chlorohexidine; Chlorhexidinum; Chlorhexidin; Sterilon; Nolvasan; Cloresidina [DCIT]; Chlorhexidin [Czech]; Chlorhexidinum [INN-Latin]; Clorhexidina [INN-Spanish]; Hibistat; Chlorhexidine [INN:BAN]; 1,6-Bis(p-chlorophenyldiguanido)hexane; 1,6-Di(4'-chlorophenyldiguanido)hexane; UNII-R4KO0DY52L; 1,6-Bis(5-(p-chlorophenyl)biguandino)hexane; Exidine; CCRIS 9230; C22H30Cl2N10; 1,1'-Hexamethylenebis(5-(p-chlorophenyl)biguanide); 1,1'-Hexamethylene bis(5-(p-chlorophen	C22H30Cl2N10	GHXZTYHSJHQHIJ-UHFFFAOYSA-N	(1E)-2-[6-[[amino-[(E)-[amino-(4-chloroanilino)methylidene]amino]methylidene]amino]hexyl]-1-[amino-(4-chloroanilino)methylidene]guanidine	G. D. Pharmaceuticals	Antibiotics
PMDBD91	Aztreonam	Therapeutic Substance	Approved Drug	78110-38-0	DB00355	PA448523	D00240	DAP000117	5742832	4674940	n.a.	aztreonam; Azactam; 78110-38-0; Primbactam; SQ-26776; NSC646279; CHEMBL158; SQ 26776; Azthreonam; UNII-G2B4VE5GH8; NSC-646279; 2-[[(Z)-[1-(2-Amino-4-thiazolyl)-2-[[(2S,3S)-2-methyl-4-oxo-1-sulfo-3-azetidinyl]amino]-2-oxoethylidene]amino]oxy]-2-methylpropionic Acid; rel-Aztreonam; G2B4VE5GH8; MFCD00072145; SQ-28429; CHEBI:161680; SR-01000841814; Squibb 26776; Aztreonam (Azactam, Cayston); Azetreonam; E-Aztreonam; Prestwick_914; PubChem13620; Prestwick2_000185; Prestwick3_000185; BSPBio_000109	C13H17N5O8S2	WZPBZJONDBGPKJ-VEHQQRBSSA-N	2-[(Z)-[1-(2-amino-1,3-thiazol-4-yl)-2-[[(2S,3S)-2-methyl-4-oxo-1-sulfoazetidin-3-yl]amino]-2-oxoethylidene]amino]oxy-2-methylpropanoic acid	n.a.	n.a.
PMDBD1213	Gemifloxacin	Therapeutic substance	Antibiotics	175463-14-6	DB01155	PA10088	D08012	DAP000851	9571107	7845573	n.a.	Gemifloxacin; 175463-14-6; Gemifloxacin [INN]; Gemifloxacin mesylate; Factive; Gemifioxacin; LB-20304; SB 265805; Gemifloxacin (INN); LB 20304; CHEMBL430; 7-(3-Aminomethyl-4-methoxyimino-pyrrolidine-1-yl)-1-cyclopropyl-6-fluoro-4-oxo-1,4-dihydro-(1,8)-naphthyridine-3-carboxylic acid; CHEBI:101853; SB-265805; LB 20304a; 7-[(4Z)-3-(aminomethyl)-4-methoxyimino-pyrrolidin-1-yl]-1-cyclopropyl-6-fluoro-4-oxo-1,8-naphthyridine-3-carboxylic acid	C18H20FN5O4	ZRCVYEYHRGVLOC-HYARGMPZSA-N	7-[(4Z)-3-(aminomethyl)-4-methoxyiminopyrrolidin-1-yl]-1-cyclopropyl-6-fluoro-4-oxo-1,8-naphthyridine-3-carboxylic acid	n.a.	n.a.
PMDBD12	Acarbose	Therapeutic Substance; Herbal Substance	Approved Drug; Medicinal Herbal Compounds	56180-94-0	DB00284	PA448010	D00216	DCL000309	9811704	23264314	NPC314306	UNII-T58MSI464G; T58MSI464G; BIDD:GT0622; BAYG5421; SCHEMBL4606191; HSDB 7984; HY-B0089; ZINC96309558; Acarbose [USAN:USP:INN:BAN:JAN]; DS-3277; CS-1787; DB00284; (2R,3R,4R,5R)-4-(((2R,3R,4R,5S,6R)-5-(((2R,3R,4S,5S,6R)-3,4-dihydroxy-6-methyl-5-(((1S,4R,5S,6S)-4,5,6-trihydroxy-3-(hydroxymethyl)cyclohex-2-en-1-yl)amino)tetrahydro-2H-pyran-2-yl)oxy)-3,4-dihydroxy-6-(hydroxymethyl)tetrahydro-2H-pyran-2-yl)oxy)-2,3,5,6-tetrahydroxyhexanal; D-Glucose,O-4,6-dideoxy-4-[[(1S,4R,5S,6S)-4,5,6-trihydroxy-3-(hydroxymethyl)-2-cyclohe	C25H43NO18	CEMXHAPUFJOOSV-XGWNLRGSSA-N	(2R,3R,4R,5R)-4-[(2R,3R,4R,5S,6R)-5-[(2R,3R,4S,5S,6R)-3,4-dihydroxy-6-methyl-5-[[(1S,4R,5S,6S)-4,5,6-trihydroxy-3-(hydroxymethyl)cyclohex-2-en-1-yl]amino]oxan-2-yl]oxy-3,4-dihydroxy-6-(hydroxymethyl)oxan-2-yl]oxy-2,3,5,6-tetrahydroxyhexanal	n.a.	n.a.
PMDBD300	Eltrombopag	Therapeutic Substance	Approved Drug	496775-61-2	DB06210	n.a.	D03978	n.a.	135449332	19879943	n.a.	Eltrombopag; 496775-61-2; Promacta; Revolade; (Z)-3'-(2-(1-(3,4-Dimethylphenyl)-3-methyl-5-oxo-1H-pyrazol-4(5H)-ylidene)hydrazinyl)-2'-hydroxy-[1,1'-biphenyl]-3-carboxylic acid; SB497115; UNII-S56D65XJ9G; Eltrombopag-Isomer; (ZE)-Eltrombopag; SB-497115; S56D65XJ9G; CHEMBL461101; 1807882-48-9; CHEBI:85010; Eltrombopag (SB-497115-GR); NCGC00274067-01; 376591-99-0; Eltrombopag [INN]; SB 497115; Eltrombopag/; HSDB 8212	C25H22N4O4	SVOQIEJWJCQGDQ-UHFFFAOYSA-N	3-[3-[[2-(3,4-dimethylphenyl)-5-methyl-3-oxo-1H-pyrazol-4-yl]diazenyl]-2-hydroxyphenyl]benzoic acid	GlaxoSmithKline	n.a.
PMDBD28	Aloin	Herbal Substance	Medicinal Herbal Compounds	n.a.	n.a.	n.a.	n.a.	n.a.	9866696	n.a.	NPC48130	aloin; Alloin; Aloin A; Aloin, curaco; Aloin, Cape; Aloin(mixture of A&amp;B); CHEMBL497001; CHEBI:73222; 10-beta-D-glucopyranosyl-1,8-dihydroxy-3-(hydroxymethyl)anthracen-9(10H)-one; (1S)-1,5-anhydro-1-[4,5-dihydroxy-2-(hydroxymethyl)-10-oxo-9,10-dihydroanthracen-9-yl]-D-glucitol; 8015-61-0; 10-(1',5'-Anhydroglucosyl)aloe-emodin-9-anthrone; 10-beta-D-Glucopyranosyl-1,8-dihydroxy-3-hydroxymethyl-9(10H)-anthrone; 10-(1,5'-Anhydroglucosyl)aloe-emodin-9-anthrone; SCHEMBL4974144; 10-beta-D-Glucopyranosyl-1,8-dihydroxy-3-(hydr	C21H22O9	AFHJQYHRLPMKHU-CGISPIQUSA-N	1,8-dihydroxy-3-(hydroxymethyl)-10-[(2S,3R,4R,5S,6R)-3,4,5-trihydroxy-6-(hydroxymethyl)oxan-2-yl]-10H-anthracen-9-one	n.a.	n.a.
PMDBD773	Secoisolariciresinol diglucoside	Herbal Substance	Medicinal Herbal Compounds	n.a.	n.a.	n.a.	n.a.	n.a.	9917980	n.a.	NPC278961	Secoisolariciresinol diglucoside; 158932-33-3; Secoisolarisiresinol diglucoside; Seco-isolariciresinol diglucoside; (R,R)-Secoisolariciresinol diglucoside; UNII-T9281L29MV; T9281L29MV; SDG; Secoisolariciresinol diglycoside; C32H46O16; Secoisolariciresinol-Diglucoside; SCHEMBL16307898; CHEMBL2425486; DTXSID40432760; HY-N6937; s3780; ZINC67940726; CCG-270376; EBD2202224; Y0185; X1171; CS-0100998; 244S820; Q4161320; beta-D-Glucopyranose, diglycoside with 2,3-bis[(4-hydroxy-3-methoxyphenyl)methyl]-1,4-butanediol, [R-(R*,R*)]- (9CI); (2	C32H46O16	SBVBJPHMDABKJV-PGCJWIIOSA-N	(2R,3R,4S,5S,6R)-2-[(2R,3R)-2,3-bis[(4-hydroxy-3-methoxyphenyl)methyl]-4-[(2R,3R,4S,5S,6R)-3,4,5-trihydroxy-6-(hydroxymethyl)oxan-2-yl]oxybutoxy]-6-(hydroxymethyl)oxane-3,4,5-triol	n.a.	n.a.
PMDBD482	Linagliptin	Therapeutic Substance	Approved Drug	668270-12-0	DB08882	n.a.	D09566	n.a.	10096344	8271879	n.a.	Linagliptin; 668270-12-0; Tradjenta; BI 1356; Ondero; BI-1356; Linagliptin (BI-1356); UNII-3X29ZEJ4R2; BI-1356-BS; ione; 3X29ZEJ4R2; CHEMBL237500; CHEBI:68610; C25H28N8O2; (R)-8-(3-aminopiperidin-1-yl)-7-but-2-ynyl-3-methyl-1-(4-methylquinazolin-2-ylmethyl)-3,7-dihydro-purine-2,6-dione; 8-[(3r)-3-Aminopiperidin-1-Yl]-7-But-2-Yn-1-Yl-3-Methyl-1-[(4-Methylquinazolin-2-Yl)methyl]-3,7-Dihydro-1h-Purine-2,6-Dione; (R)-8-(3-aminopiperidin-1-yl)-7-(but-2-ynyl)-3-methyl-1-((4-methylquinazolin-2-yl)methyl)-1H-purine-2,6(3H,7H)-dion	C25H28N8O2	LTXREWYXXSTFRX-QGZVFWFLSA-N	8-[(3R)-3-aminopiperidin-1-yl]-7-but-2-ynyl-3-methyl-1-[(4-methylquinazolin-2-yl)methyl]purine-2,6-dione	Boehringer Ingelheim	n.a.
PMDBD1344	Pazopanib	Therapeutic substance	Drug	444731-52-6	DB06589	n.a.	D05380	n.a.	10113978	8289501	n.a.	Pazopanib; 444731-52-6; GW786034; UNII-7RN5DR86CK; Pazopanib (GW-786034); 790713-33-6; 7RN5DR86CK; GW 78603; 5-((4-((2,3-dimethyl-2H-indazol-6-yl)(methyl)amino)pyrimidin-2-yl)amino)-2-methylbenzenesulfonamide; CHEBI:71219; 5-({4-[(2,3-dimethyl-2H-indazol-6-yl)(methyl)amino]pyrimidin-2-yl}amino)-2-methylbenzene-1-sulfonamide; NCGC00188865-01; DSSTox_RID_82929; DSSTox_CID_28659; DSSTox_GSID_48733; 5-[4-[(2,3-Dimethyl-2H-indazol-6-yl)-methyl-amino]-pyrimidin-2-ylamino]-2-methyl-benzenesulfonamide; 5-(4-((2,3-dimethyl-2H-indaz	C21H23N7O2S	CUIHSIWYWATEQL-UHFFFAOYSA-N	5-[[4-[(2,3-dimethylindazol-6-yl)-methylamino]pyrimidin-2-yl]amino]-2-methylbenzenesulfonamide	n.a.	n.a.
PMDBD94	Bacitracin	Therapeutic Substance	Approved Drug	1405-87-4	DB00626	PA448531	D00128	DAP000710	10909430	9084687	n.a.	Bacitracin A; Bacitracin A2a; UNII-DDA3RRX0P7; Fortracin; DDA3RRX0P7; Mycitracin; Altracin; 22601-59-8; CHEBI:35862; Topitracin; Penitracin; Zutracin; Ayfivin; EINECS 245-115-9; NSC 45737; Parentracin; Bacitracine; Topitrasin; Bacitracina; Baciliquin; Baciim; Septa; Spectrocin Plus; Bacitek ointment; Ak-Tracin; Baci-rx; Baci-Jel; Bacitracinum [Latin]; Bacitracine [French]; Bacitracina [Spanish]; Bactine Triple Antibiotic; Bacitracin A (B015); USAF	C66H103N17O16S	CLKOFPXJLQSYAH-ABRJDSQDSA-N	(4R)-4-[[(2S)-2-[[(4R)-2-[(1S,2S)-1-amino-2-methylbutyl]-4,5-dihydro-1,3-thiazole-4-carbonyl]amino]-4-methylpentanoyl]amino]-5-[[(2S,3S)-1-[[(3S,6R,9S,12R,15S,18R,21S)-3-(2-amino-2-oxoethyl)-18-(3-aminopropyl)-12-benzyl-15-[(2S)-butan-2-yl]-6-(carboxymethyl)-9-(1H-imidazol-5-ylmethyl)-2,5,8,11,14,17,20-heptaoxo-1,4,7,10,13,16,19-heptazacyclopentacos-21-yl]amino]-3-methyl-1-oxopentan-2-yl]amino]-5-oxopentanoic acid	n.a.	Antibiotics
PMDBD769	Saxagliptin	Therapeutic Substance	Approved Drug	361442-04-8	DB06335	PA165958362	D08996	n.a.	11243969	9419005	n.a.	Saxagliptin; Onglyza; 361442-04-8; BMS-477118; BMS 477118; OPC-262; UNII-8I7IO46IVQ; 8I7IO46IVQ; CHEMBL385517; CHEBI:71272; BMS-477118-11; axagliptin; (1S,3S,5S)-2-[(2S)-2-amino-2-(3-hydroxyadamantan-1-yl)acetyl]-2-azabicyclo[3.1.0]hexane-3-carbonitrile; (1S,3S,5S)-2-((2S)-Amino(3-hydroxytricyclo(3.3.1.13,7)dec-1-yl)acetyl)-2-azabicyclo(3.1.0)hexane-3-carbonitrile; BMS477118; (1S,3S,5S)-2-[(2S)-2-amino-2-(3-hydroxy-1-adamantyl)acetyl]-2-azabicyclo[3.1.0]hexane-3-carbonitrile; Saxagliptin [INN]; Saxagliptine; Saxagliptin (BMS	C18H25N3O2	QGJUIPDUBHWZPV-SGTAVMJGSA-N	(1S,3S,5S)-2-[(2S)-2-amino-2-(3-hydroxy-1-adamantyl)acetyl]-2-azabicyclo[3.1.0]hexane-3-carbonitrile	Bristol-Myers Squibb; AstraZeneca	n.a.
PMDBD396	Ginsenoside Rg5	Herbal Substance	Medicinal Herbal Compounds	n.a.	n.a.	n.a.	n.a.	n.a.	11550001	n.a.	NPC159036	Ginsenoside Rg5; 186763-78-0; Ginsenoside-Rg5; CHEBI:67992; CHEMBL400244; HY-N0908; ZINC95613310; CS-3850; Q27136475	C42H70O12	NJUXRKMKOFXMRX-RNCAKNGISA-N	(2S,3R,4S,5S,6R)-2-[(2R,3R,4S,5S,6R)-4,5-dihydroxy-6-(hydroxymethyl)-2-[[(3S,5R,8R,9R,10R,12R,13R,14R,17S)-12-hydroxy-4,4,8,10,14-pentamethyl-17-[(2E)-6-methylhepta-2,5-dien-2-yl]-2,3,5,6,7,9,11,12,13,15,16,17-dodecahydro-1H-cyclopenta[a]phenanthren-3-yl]oxy]oxan-3-yl]oxy-6-(hydroxymethyl)oxane-3,4,5-triol	n.a.	n.a.
PMDBD372	Fostamatinib	Therapeutic Substance	Approved Drug	901119-35-5	DB12010	n.a.	n.a.	n.a.	11671467	9846198	n.a.	Fostamatinib; 901119-35-5; Fostamatinib (R788); R788; Fostamatinib(R788); Tavalisse; UNII-SQ8A3S5101; R-788 Free acid; R 788; R-788; R-935788 Free acid; SQ8A3S5101; R7935788; [6-[[5-fluoro-2-(3,4,5-trimethoxyanilino)pyrimidin-4-yl]amino]-2,2-dimethyl-3-oxopyrido[3,2-b][1,4]oxazin-4-yl]methyl dihydrogen phosphate; Fostamatinib/R788; [6-({5-Fluoro-2-[(3,4,5-Trimethoxyphenyl)amino]pyrimidin-4-Yl}amino)-2,2-Dimethyl-3-Oxo-2,3-Dihydro-4h-Pyrido[3,2-B][1,4]oxazin-4-Yl]methyl Dihydrogen Phosphate; 2H-Pyrido(3,2-b)-1,4-oxazin-3(4H	C23H26FN6O9P	GKDRMWXFWHEQQT-UHFFFAOYSA-N	[6-[[5-fluoro-2-(3,4,5-trimethoxyanilino)pyrimidin-4-yl]amino]-2,2-dimethyl-3-oxopyrido[3,2-b][1,4]oxazin-4-yl]methyl dihydrogen phosphate	Rigel Pharmaceuticals	n.a.
PMDBD1325	Nystatin	Therapeutic substance	Drug	1400-61-9	DB00646	PA450666	D00202	DAP000879	11953884	10468627	n.a.	Mycostatin (TN); SCHEMBL3232; Nystatin (JP17/USP/INN); CHEBI:7660; LMPK06000001; D00202; C06572; (21E,23E,25E,27E,31E,33E)-20-[(3-amino-3,6-dideoxy-D-mannopyranosyl)oxy]-4,6,8,11,12,16,18,36-octahydroxy-35,37,38-trimethyl-2,14-dioxooxacyclooctatriaconta-21,23,25,27,31,33-hexaene-17-carboxylic acid	C47H75NO17	ZDFDJJJGIRGMBE-AFARJNEBSA-N	(21E,23E,25E,27E,31E,33E)-20-[(3S,4S,5S,6R)-4-amino-3,5-dihydroxy-6-methyloxan-2-yl]oxy-4,6,8,11,12,16,18,36-octahydroxy-35,37,38-trimethyl-2,14-dioxo-1-oxacyclooctatriaconta-21,23,25,27,31,33-hexaene-17-carboxylic acid	n.a.	n.a.
PMDBD457	Isoaminile	Therapeutic Substance	Approved Drug	77-51-0	DB08944	n.a.	D08088	n.a.	12162152	64873333	n.a.	DB08944; (2R,4S)-2-Phenyl-2-isopropyl-4-(dimethylamino)pentanenitrile	C16H24N2	WFLSCFISQHLEED-GOEBONIOSA-N	(2R,4S)-4-(dimethylamino)-2-phenyl-2-propan-2-ylpentanenitrile	n.a.	n.a.
PMDBD391	Ginsenoside Rc	Herbal Substance	Medicinal Herbal Compounds	n.a.	n.a.	n.a.	n.a.	n.a.	12855889	n.a.	NPC220427	Ginsenoside Rc; 11021-14-0; ginsenoside-Rc; Panaxoside RC; UNII-0K83B0L786; NSC 310104; CHEBI:77154; 0K83B0L786; EINECS 234-253-5; BRN 1677618; CHEMBL451702; HY-N0042; 20-[(6-O-a-L-arabinofuranosyl-ss-D-glucopyranosyl)oxy]-12ss-hydroxydammar-24-en-3ss-yl 2-O-ss-D-glucopyranosyl-ss-D-glucopyranoside; 20-((6-O-alpha-L-Arabinofuranosyl-beta-D-glucopyranosyl)oxy)-12beta-hydroxydammar-24-en-3beta-yl 2-O-beta-D-glucopyranosyl-beta-D-glucopyranoside; MFCD00133368; s9266; AKOS037514670; CCG-270633; CS-3837; NCGC00485983-01; AS-56539	C53H90O22	JDCPEKQWFDWQLI-LUQKBWBOSA-N	(2S,3R,4S,5S,6R)-2-[(2R,3R,4S,5S,6R)-2-[[(3S,5R,8R,9R,10R,12R,13R,14R,17S)-17-[(2S)-2-[(2S,3R,4S,5S,6R)-6-[[(2R,3R,4R,5S)-3,4-dihydroxy-5-(hydroxymethyl)oxolan-2-yl]oxymethyl]-3,4,5-trihydroxyoxan-2-yl]oxy-6-methylhept-5-en-2-yl]-12-hydroxy-4,4,8,10,14-pentamethyl-2,3,5,6,7,9,11,12,13,15,16,17-dodecahydro-1H-cyclopenta[a]phenanthren-3-yl]oxy]-4,5-dihydroxy-6-(hydroxymethyl)oxan-3-yl]oxy-6-(hydroxymethyl)oxane-3,4,5-triol	n.a.	n.a.
PMDBD437	Idebenone	Therapeutic Substance	Approved Drug	58186-27-9	DB09081	n.a.	D01750	n.a.	12881464	14944546	n.a.	SCHEMBL7407419; DB09081; NS00073405; 6-(12-hydroxydodecyl)-2,3-dimethoxy-5-methyl-1,4-benzoquinone; 2-(12-hydroxydodecyl)-5,6-dimethoxy-3-methylcyclohexa-2,5-diene-1,4-dione	C21H34O5	VMHWZDULLBLUMS-UHFFFAOYSA-N	2-(12-hydroxydodecyl)-5,6-dimethoxy-3-methylcyclohexa-2,5-diene-1,4-dione	n.a.	n.a.
PMDBD1096	Ceftobiprole	Therapeutic substance	Antibiotics	209467-52-7	DB04918	n.a.	D08885	n.a.	135413542	23350302	n.a.	Ceftobiprole; 209467-52-7; UNII-5T97333YZK; 5T97333YZK; BAL9141-000; Ro-63-9141; ceftobiprol; Zeftera; ceftobiprolum; BAL-9141; Ro-639141; Ceftobiprole [USAN:INN]; Ceftobiprole (USAN/INN); SCHEMBL158871; SCHEMBL2671901; CHEMBL520642; SCHEMBL19236292; DTXSID40870229; CHEBI:140407; DB04918; BAL-9141000; Ro 63-9141; BAL 9141-000; BAL-9141-000; HY-112579; CS-0047547; Ro-63-9141/000; D08885; Ceftobiprole, Antibiotic for Culture Media Use Only	C20H22N8O6S2	VOAZJEPQLGBXGO-SDAWRPRTSA-N	(6R,7R)-7-[[(2Z)-2-(5-amino-1,2,4-thiadiazol-3-yl)-2-hydroxyiminoacetyl]amino]-8-oxo-3-[(E)-[2-oxo-1-[(3R)-pyrrolidin-3-yl]pyrrolidin-3-ylidene]methyl]-5-thia-1-azabicyclo[4.2.0]oct-2-ene-2-carboxylic acid	n.a.	n.a.
PMDBD841	Thimerosal	Therapeutic Substance	Approved Drug	54-64-8	DB11590	n.a.	D00864	n.a.	16684434	5697	n.a.	thimerosal; Thiomersal; 54-64-8; Thiomersalate; Mercurothiolate; Sodium merthiolate; Sodium ethylmercurithiosalicylate; MERTHIOLATE; Thiomersalat; Thimersalate; Thimerosalum; Thimerosalate; Thimerosol; Ethylmercurithiosalicylate sodium; Ethylmercurithiosalicylic acid sodium salt; Thiomersalum; Mertorgan; Merphol; Tiomersal; Merzonin; Merfamin; Nosemack; Estivin; Elicide; Mercurothiolatum; Merzonin sodium; Aeroaid spray; Merthiolate salt; Merthiolate sodium; Vitaseptol Loesung; Merseptyl (VAN); Ethyl(2-mercaptobenzoato-S)mercury sodium sa	C9H9HgNaO2S	RTKIYNMVFMVABJ-UHFFFAOYSA-L	sodium;(2-carboxylatophenyl)sulfanyl-ethylmercury	n.a.	n.a.
