<<<<<<< HEAD
Microbe	NCBI_id	Drug	Pubchem_id	Reference
Cloacibacillus evryensis	508460	Isoquercetin	5280804	MagMD
Cloacibacillus evryensis	508460	Sorivudine	5282192	MagMD
Cloacibacillus evryensis	508460	5-Fluorouracil	3385	MagMD
Cloacibacillus porcorum	1197717	Rutin	5280805	MagMD
Cloacibacillus porcorum	1197717	Rebaudioside A	6918840	MagMD
Cloacibacillus porcorum	1197717	Stevioside	442089	MagMD
Cloacibacillus porcorum	1197717	Isoquercetin	5280804	MagMD
Cloacibacillus porcorum	1197717	Sorivudine	5282192	MagMD
Cloacibacillus porcorum	1197717	5-Fluorouracil	3385	MagMD
Clostridiaceae	31979	Rutin	5280805	MagMD
Clostridiaceae	31979	Rebaudioside A	6918840	MagMD
Clostridiaceae	31979	Stevioside	442089	MagMD
Clostridiaceae	31979	Isoquercetin	5280804	MagMD
Clostridiaceae	31979	Sorivudine	5282192	MagMD
Clostridiaceae	31979	5-Fluorouracil	3385	MagMD
Clostridioides difficile	1496	Sorivudine	5282192	MagMD
Clostridioides difficile	1496	5-Fluorouracil	3385	MagMD
Clostridium	1485	Rutin	5280805	MagMD
Clostridium	1485	Poncirin	442456	MagMD
Clostridium	1485	Naringin	442428	MagMD
Clostridium	1485	Ginsenoside	3086007	MagMD
Clostridium	1485	Rebaudioside A	6918840	MagMD
Clostridium	1485	Stevioside	442089	MagMD
Clostridium	1485	Isoquercetin	5280804	MagMD
Clostridium	1485	Sorivudine	5282192	MagMD
Clostridium	1485	5-Fluorouracil	3385	MagMD
Clostridium baratii	1561	Rutin	5280805	MagMD
Clostridium baratii	1561	Rebaudioside A	6918840	MagMD
Clostridium baratii	1561	Stevioside	442089	MagMD
Clostridium baratii	1561	Isoquercetin	5280804	MagMD
Clostridium baratii	1561	Sorivudine	5282192	MagMD
Clostridium baratii	1561	5-Fluorouracil	3385	MagMD
Clostridium bolteae	208479	Dasatinib	3062316	MagMD
Clostridium butyricum	1492	Rutin	5280805	MagMD
Clostridium butyricum	1492	Rebaudioside A	6918840	MagMD
Clostridium butyricum	1492	Stevioside	442089	MagMD
Clostridium butyricum	1492	Isoquercetin	5280804	MagMD
Clostridium butyricum	1492	Sorivudine	5282192	MagMD
Clostridium butyricum	1492	5-Fluorouracil	3385	MagMD
Clostridium celatum	36834	Rutin	5280805	MagMD
Clostridium celatum	36834	Rebaudioside A	6918840	MagMD
Clostridium celatum	36834	Stevioside	442089	MagMD
Clostridium celatum	36834	Isoquercetin	5280804	MagMD
Clostridium celatum	36834	Sorivudine	5282192	MagMD
Clostridium celatum	36834	5-Fluorouracil	3385	MagMD
Clostridium disporicum	84024	Rutin	5280805	MagMD
Clostridium disporicum	84024	Poncirin	442456	MagMD
Clostridium disporicum	84024	Naringin	442428	MagMD
Clostridium disporicum	84024	Ginsenoside	3086007	MagMD
Clostridium disporicum	84024	Rebaudioside A	6918840	MagMD
Clostridium disporicum	84024	Stevioside	442089	MagMD
Clostridium disporicum	84024	Isoquercetin	5280804	MagMD
Clostridium disporicum	84024	Sorivudine	5282192	MagMD
Clostridium disporicum	84024	5-Fluorouracil	3385	MagMD
Clostridium neonatale	137838	Rutin	5280805	MagMD
Clostridium neonatale	137838	Poncirin	442456	MagMD
Clostridium neonatale	137838	Naringin	442428	MagMD
Clostridium neonatale	137838	Ginsenoside	3086007	MagMD
Clostridium neonatale	137838	Rebaudioside A	6918840	MagMD
Clostridium neonatale	137838	Stevioside	442089	MagMD
Clostridium neonatale	137838	Isoquercetin	5280804	MagMD
Clostridium neonatale	137838	Sorivudine	5282192	MagMD
Clostridium neonatale	137838	5-Fluorouracil	3385	MagMD
Clostridium nigeriense	1805470	Rutin	5280805	MagMD
Clostridium nigeriense	1805470	Rebaudioside A	6918840	MagMD
Clostridium nigeriense	1805470	Stevioside	442089	MagMD
Clostridium nigeriense	1805470	Isoquercetin	5280804	MagMD
Clostridium nigeriense	1805470	Sorivudine	5282192	MagMD
Clostridium nigeriense	1805470	5-Fluorouracil	3385	MagMD
Clostridium paraputrificum	29363	Rutin	5280805	MagMD
Clostridium paraputrificum	29363	Rebaudioside A	6918840	MagMD
Clostridium paraputrificum	29363	Stevioside	442089	MagMD
Clostridium paraputrificum	29363	Isoquercetin	5280804	MagMD
Clostridium paraputrificum	29363	Sorivudine	5282192	MagMD
Clostridium paraputrificum	29363	5-Fluorouracil	3385	MagMD
Clostridium perfringens	1502	Metronidazole	4173	MagMD
Clostridium saudiense	1414720	Rutin	5280805	MagMD
Clostridium saudiense	1414720	Rebaudioside A	6918840	MagMD
Clostridium saudiense	1414720	Stevioside	442089	MagMD
Clostridium saudiense	1414720	Isoquercetin	5280804	MagMD
Clostridium saudiense	1414720	Sorivudine	5282192	MagMD
Clostridium saudiense	1414720	5-Fluorouracil	3385	MagMD
Clostridium scindens	29347	Dexamethasone	5743	MagMD
Clostridium septicum	1504	Rutin	5280805	MagMD
Clostridium septicum	1504	Rebaudioside A	6918840	MagMD
Clostridium septicum	1504	Stevioside	442089	MagMD
Clostridium septicum	1504	Isoquercetin	5280804	MagMD
Clostridium septicum	1504	Sorivudine	5282192	MagMD
Clostridium septicum	1504	5-Fluorouracil	3385	MagMD
Clostridium sporogenes	1509	Zonisamide	5734	MagMD
Clostridium tertium	1559	Rutin	5280805	MagMD
Clostridium tertium	1559	Rebaudioside A	6918840	MagMD
Clostridium tertium	1559	Stevioside	442089	MagMD
Clostridium tertium	1559	Isoquercetin	5280804	MagMD
Clostridium tertium	1559	Sorivudine	5282192	MagMD
Clostridium tertium	1559	5-Fluorouracil	3385	MagMD
Collinsella	102106	Rutin	5280805	MagMD
Collinsella	102106	Poncirin	442456	MagMD
Collinsella	102106	Naringin	442428	MagMD
Collinsella	102106	Ginsenoside	3086007	MagMD
Collinsella	102106	Rebaudioside A	6918840	MagMD
Collinsella	102106	Stevioside	442089	MagMD
Collinsella	102106	Isoquercetin	5280804	MagMD
Collinsella	102106	Sorivudine	5282192	MagMD
Collinsella	102106	5-Fluorouracil	3385	MagMD
Collinsella aerofaciens	74426	Rutin	5280805	MagMD
Collinsella aerofaciens	74426	Rebaudioside A	6918840	MagMD
Collinsella aerofaciens	74426	Stevioside	442089	MagMD
Collinsella aerofaciens	74426	Isoquercetin	5280804	MagMD
Collinsella aerofaciens	74426	Sorivudine	5282192	MagMD
Collinsella aerofaciens	74426	5-Fluorouracil	3385	MagMD
Collinsella bouchesdurhonensis	1907654	Sorivudine	5282192	MagMD
Collinsella bouchesdurhonensis	1907654	5-Fluorouracil	3385	MagMD
Collinsella ihuae	1720204	Rutin	5280805	MagMD
Collinsella ihuae	1720204	Rebaudioside A	6918840	MagMD
Collinsella ihuae	1720204	Stevioside	442089	MagMD
Collinsella ihuae	1720204	Isoquercetin	5280804	MagMD
Collinsella ihuae	1720204	Sorivudine	5282192	MagMD
Collinsella ihuae	1720204	5-Fluorouracil	3385	MagMD
Collinsella intestinalis	147207	Rutin	5280805	MagMD
Collinsella intestinalis	147207	Rebaudioside A	6918840	MagMD
Collinsella intestinalis	147207	Stevioside	442089	MagMD
Collinsella intestinalis	147207	Isoquercetin	5280804	MagMD
Collinsella intestinalis	147207	Sorivudine	5282192	MagMD
Collinsella intestinalis	147207	5-Fluorouracil	3385	MagMD
Collinsella phocaeensis	1871016	Rutin	5280805	MagMD
Collinsella phocaeensis	1871016	Rebaudioside A	6918840	MagMD
Collinsella phocaeensis	1871016	Stevioside	442089	MagMD
Collinsella phocaeensis	1871016	Isoquercetin	5280804	MagMD
Collinsella phocaeensis	1871016	Sorivudine	5282192	MagMD
Collinsella phocaeensis	1871016	5-Fluorouracil	3385	MagMD
Collinsella provencensis	1937461	Rutin	5280805	MagMD
Collinsella provencensis	1937461	Rebaudioside A	6918840	MagMD
Collinsella provencensis	1937461	Stevioside	442089	MagMD
Collinsella provencensis	1937461	Isoquercetin	5280804	MagMD
Collinsella provencensis	1937461	Sorivudine	5282192	MagMD
Collinsella provencensis	1937461	5-Fluorouracil	3385	MagMD
Collinsella stercoris	147206	Rutin	5280805	MagMD
Collinsella stercoris	147206	Rebaudioside A	6918840	MagMD
Collinsella stercoris	147206	Stevioside	442089	MagMD
Collinsella stercoris	147206	Isoquercetin	5280804	MagMD
Collinsella stercoris	147206	Sorivudine	5282192	MagMD
Collinsella stercoris	147206	5-Fluorouracil	3385	MagMD
Collinsella tanakaei	626935	Rutin	5280805	MagMD
Collinsella tanakaei	626935	Rebaudioside A	6918840	MagMD
Collinsella tanakaei	626935	Stevioside	442089	MagMD
Collinsella tanakaei	626935	Isoquercetin	5280804	MagMD
Collinsella tanakaei	626935	Sorivudine	5282192	MagMD
Collinsella tanakaei	626935	5-Fluorouracil	3385	MagMD
Collinsella vaginalis	1870987	Rutin	5280805	MagMD
Collinsella vaginalis	1870987	Rebaudioside A	6918840	MagMD
Collinsella vaginalis	1870987	Stevioside	442089	MagMD
Collinsella vaginalis	1870987	Isoquercetin	5280804	MagMD
Collinsella vaginalis	1870987	Sorivudine	5282192	MagMD
Collinsella vaginalis	1870987	5-Fluorouracil	3385	MagMD
Comamonas kerstersii	225992	5-Fluorouracil	3385	MagMD
Coprobacillus cateniformis	100884	Rutin	5280805	MagMD
Coprobacillus cateniformis	100884	Poncirin	442456	MagMD
Coprobacillus cateniformis	100884	Naringin	442428	MagMD
Coprobacillus cateniformis	100884	Ginsenoside	3086007	MagMD
Coprobacillus cateniformis	100884	Rebaudioside A	6918840	MagMD
Coprobacillus cateniformis	100884	Stevioside	442089	MagMD
Coprobacillus cateniformis	100884	Isoquercetin	5280804	MagMD
Coprobacillus cateniformis	100884	Sorivudine	5282192	MagMD
Coprobacillus cateniformis	100884	5-Fluorouracil	3385	MagMD
Coprobacter	1348911	Rutin	5280805	MagMD
Coprobacter	1348911	Poncirin	442456	MagMD
Coprobacter	1348911	Naringin	442428	MagMD
Coprobacter	1348911	Ginsenoside	3086007	MagMD
Coprobacter	1348911	Rebaudioside A	6918840	MagMD
Coprobacter	1348911	Stevioside	442089	MagMD
Coprobacter	1348911	Isoquercetin	5280804	MagMD
Coprobacter	1348911	Sorivudine	5282192	MagMD
Coprobacter	1348911	5-Fluorouracil	3385	MagMD
Coprobacter fastidiosus	1099853	Rutin	5280805	MagMD
Coprobacter fastidiosus	1099853	Poncirin	442456	MagMD
Coprobacter fastidiosus	1099853	Naringin	442428	MagMD
Coprobacter fastidiosus	1099853	Ginsenoside	3086007	MagMD
Coprobacter fastidiosus	1099853	Rebaudioside A	6918840	MagMD
Coprobacter fastidiosus	1099853	Stevioside	442089	MagMD
Coprobacter fastidiosus	1099853	Isoquercetin	5280804	MagMD
Coprobacter fastidiosus	1099853	Sorivudine	5282192	MagMD
Coprobacter fastidiosus	1099853	5-Fluorouracil	3385	MagMD
Coprobacter secundus	1501392	Rutin	5280805	MagMD
Coprobacter secundus	1501392	Poncirin	442456	MagMD
Coprobacter secundus	1501392	Naringin	442428	MagMD
Coprobacter secundus	1501392	Ginsenoside	3086007	MagMD
Coprobacter secundus	1501392	Rebaudioside A	6918840	MagMD
Coprobacter secundus	1501392	Stevioside	442089	MagMD
Coprobacter secundus	1501392	Isoquercetin	5280804	MagMD
Coprobacter secundus	1501392	Sorivudine	5282192	MagMD
Coprobacter secundus	1501392	5-Fluorouracil	3385	MagMD
Coprococcus	33042	Rutin	5280805	MagMD
Coprococcus	33042	Rebaudioside A	6918840	MagMD
Coprococcus	33042	Stevioside	442089	MagMD
Coprococcus	33042	Isoquercetin	5280804	MagMD
Coprococcus	33042	Sorivudine	5282192	MagMD
Coprococcus	33042	5-Fluorouracil	3385	MagMD
Coprococcus eutactus	33043	Rutin	5280805	MagMD
Coprococcus eutactus	33043	Rebaudioside A	6918840	MagMD
Coprococcus eutactus	33043	Stevioside	442089	MagMD
Coprococcus eutactus	33043	Isoquercetin	5280804	MagMD
Coprococcus eutactus	33043	Sorivudine	5282192	MagMD
Coprococcus eutactus	33043	5-Fluorouracil	3385	MagMD
Coriobacteriales	84999	5-Fluorouracil	3385	MagMD
Corynebacterium	1716	Rutin	5280805	MagMD
Corynebacterium	1716	Rebaudioside A	6918840	MagMD
Corynebacterium	1716	Stevioside	442089	MagMD
Corynebacterium	1716	Isoquercetin	5280804	MagMD
Corynebacterium	1716	Sorivudine	5282192	MagMD
Corynebacterium	1716	5-Fluorouracil	3385	MagMD
Corynebacterium afermentans	38286	Rutin	5280805	MagMD
Corynebacterium afermentans	38286	Rebaudioside A	6918840	MagMD
Corynebacterium afermentans	38286	Stevioside	442089	MagMD
Corynebacterium afermentans	38286	Isoquercetin	5280804	MagMD
Corynebacterium afermentans	38286	Sorivudine	5282192	MagMD
Corynebacterium afermentans	38286	5-Fluorouracil	3385	MagMD
Corynebacterium ammoniagenes	1697	Rutin	5280805	MagMD
Corynebacterium ammoniagenes	1697	Rebaudioside A	6918840	MagMD
Corynebacterium ammoniagenes	1697	Stevioside	442089	MagMD
Corynebacterium ammoniagenes	1697	Isoquercetin	5280804	MagMD
Corynebacterium ammoniagenes	1697	Sorivudine	5282192	MagMD
Corynebacterium ammoniagenes	1697	5-Fluorouracil	3385	MagMD
Corynebacterium amycolatum	43765	Rutin	5280805	MagMD
Corynebacterium amycolatum	43765	Rebaudioside A	6918840	MagMD
Corynebacterium amycolatum	43765	Stevioside	442089	MagMD
Corynebacterium amycolatum	43765	Isoquercetin	5280804	MagMD
Corynebacterium amycolatum	43765	Sorivudine	5282192	MagMD
Corynebacterium amycolatum	43765	5-Fluorouracil	3385	MagMD
Corynebacterium bouchesdurhonense	1720192	Rutin	5280805	MagMD
Corynebacterium bouchesdurhonense	1720192	Rebaudioside A	6918840	MagMD
Corynebacterium bouchesdurhonense	1720192	Stevioside	442089	MagMD
Corynebacterium bouchesdurhonense	1720192	Isoquercetin	5280804	MagMD
Corynebacterium bouchesdurhonense	1720192	Sorivudine	5282192	MagMD
Corynebacterium bouchesdurhonense	1720192	5-Fluorouracil	3385	MagMD
Corynebacterium glucuronolyticum	39791	5-Fluorouracil	3385	MagMD
Corynebacterium kefirresidentii	1979527	Rutin	5280805	MagMD
Corynebacterium kefirresidentii	1979527	Rebaudioside A	6918840	MagMD
Corynebacterium kefirresidentii	1979527	Stevioside	442089	MagMD
Corynebacterium kefirresidentii	1979527	Isoquercetin	5280804	MagMD
Corynebacterium kefirresidentii	1979527	Sorivudine	5282192	MagMD
Corynebacterium kefirresidentii	1979527	5-Fluorouracil	3385	MagMD
Corynebacterium phoceense	1686286	Rutin	5280805	MagMD
Corynebacterium phoceense	1686286	Rebaudioside A	6918840	MagMD
Corynebacterium phoceense	1686286	Stevioside	442089	MagMD
Corynebacterium phoceense	1686286	Isoquercetin	5280804	MagMD
Corynebacterium phoceense	1686286	Sorivudine	5282192	MagMD
Corynebacterium phoceense	1686286	5-Fluorouracil	3385	MagMD
Corynebacterium propinquum	43769	Rutin	5280805	MagMD
Corynebacterium propinquum	43769	Rebaudioside A	6918840	MagMD
Corynebacterium propinquum	43769	Stevioside	442089	MagMD
Corynebacterium propinquum	43769	Isoquercetin	5280804	MagMD
Corynebacterium propinquum	43769	5-Fluorouracil	3385	MagMD
Corynebacterium provencense	1737425	Rutin	5280805	MagMD
Corynebacterium provencense	1737425	Rebaudioside A	6918840	MagMD
Corynebacterium provencense	1737425	Stevioside	442089	MagMD
Corynebacterium provencense	1737425	Isoquercetin	5280804	MagMD
Corynebacterium provencense	1737425	Sorivudine	5282192	MagMD
Corynebacterium provencense	1737425	5-Fluorouracil	3385	MagMD
Corynebacterium simulans	146827	Rutin	5280805	MagMD
Corynebacterium simulans	146827	Rebaudioside A	6918840	MagMD
Corynebacterium simulans	146827	Stevioside	442089	MagMD
Corynebacterium simulans	146827	Isoquercetin	5280804	MagMD
Corynebacterium simulans	146827	Sorivudine	5282192	MagMD
Corynebacterium simulans	146827	5-Fluorouracil	3385	MagMD
Corynebacterium striatum	43770	Rutin	5280805	MagMD
Corynebacterium striatum	43770	Rebaudioside A	6918840	MagMD
Corynebacterium striatum	43770	Stevioside	442089	MagMD
Corynebacterium striatum	43770	Isoquercetin	5280804	MagMD
Corynebacterium striatum	43770	Sorivudine	5282192	MagMD
Corynebacterium striatum	43770	5-Fluorouracil	3385	MagMD
Criibacterium bergeronii	1871336	Tryptophan	6305	MagMD
Criibacterium bergeronii	1871336	Sorivudine	5282192	MagMD
Criibacterium bergeronii	1871336	5-Fluorouracil	3385	MagMD
Cronobacter malonaticus	413503	Rutin	5280805	MagMD
Cronobacter malonaticus	413503	Rebaudioside A	6918840	MagMD
Cronobacter malonaticus	413503	Stevioside	442089	MagMD
Cronobacter malonaticus	413503	Isoquercetin	5280804	MagMD
Cronobacter malonaticus	413503	Sorivudine	5282192	MagMD
Cronobacter malonaticus	413503	5-Fluorouracil	3385	MagMD
Cronobacter sakazakii	28141	Rutin	5280805	MagMD
Cronobacter sakazakii	28141	Rebaudioside A	6918840	MagMD
Cronobacter sakazakii	28141	Stevioside	442089	MagMD
Cronobacter sakazakii	28141	Isoquercetin	5280804	MagMD
Cronobacter sakazakii	28141	Sorivudine	5282192	MagMD
Cronobacter sakazakii	28141	5-Fluorouracil	3385	MagMD
Cupriavidus metallidurans	119219	Rutin	5280805	MagMD
Cupriavidus metallidurans	119219	Rebaudioside A	6918840	MagMD
Cupriavidus metallidurans	119219	Stevioside	442089	MagMD
Cupriavidus metallidurans	119219	Isoquercetin	5280804	MagMD
Cupriavidus metallidurans	119219	5-Fluorouracil	3385	MagMD
Cutibacterium acnes	1747	Rutin	5280805	MagMD
Cutibacterium acnes	1747	Rebaudioside A	6918840	MagMD
Cutibacterium acnes	1747	Stevioside	442089	MagMD
Cutibacterium acnes	1747	Isoquercetin	5280804	MagMD
Cutibacterium acnes	1747	Tryptophan	6305	MagMD
Cutibacterium acnes	1747	Sorivudine	5282192	MagMD
Cutibacterium acnes	1747	5-Fluorouracil	3385	MagMD
Cutibacterium avidum	33010	Rutin	5280805	MagMD
Cutibacterium avidum	33010	Poncirin	442456	MagMD
Cutibacterium avidum	33010	Naringin	442428	MagMD
Cutibacterium avidum	33010	Ginsenoside	3086007	MagMD
Cutibacterium avidum	33010	Rebaudioside A	6918840	MagMD
Cutibacterium avidum	33010	Stevioside	442089	MagMD
Cutibacterium avidum	33010	Isoquercetin	5280804	MagMD
Cutibacterium avidum	33010	5-Fluorouracil	3385	MagMD
Cutibacterium granulosum	33011	Sorivudine	5282192	MagMD
Cutibacterium granulosum	33011	5-Fluorouracil	3385	MagMD
Dakarella	1987748	Rutin	5280805	MagMD
Dakarella	1987748	Rebaudioside A	6918840	MagMD
Dakarella	1987748	Stevioside	442089	MagMD
Dakarella	1987748	Isoquercetin	5280804	MagMD
Dakarella	1987748	5-Fluorouracil	3385	MagMD
Dakarella massiliensis	1506471	Rutin	5280805	MagMD
Dakarella massiliensis	1506471	Rebaudioside A	6918840	MagMD
Dakarella massiliensis	1506471	Stevioside	442089	MagMD
Dakarella massiliensis	1506471	Isoquercetin	5280804	MagMD
Dakarella massiliensis	1506471	5-Fluorouracil	3385	MagMD
Dechloromonas	73029	Tryptophan	6305	MagMD
Dechloromonas	73029	5-Fluorouracil	3385	MagMD
Dermabacter hominis	36740	Rutin	5280805	MagMD
Dermabacter hominis	36740	Rebaudioside A	6918840	MagMD
Dermabacter hominis	36740	Stevioside	442089	MagMD
Dermabacter hominis	36740	Isoquercetin	5280804	MagMD
Dermabacter hominis	36740	Sorivudine	5282192	MagMD
Dermabacter hominis	36740	5-Fluorouracil	3385	MagMD
Desulfitobacterium hafniense	49338	Tryptophan	6305	MagMD
Desulfitobacterium hafniense	49338	Sorivudine	5282192	MagMD
Desulfitobacterium hafniense	49338	5-Fluorouracil	3385	MagMD
Desulfovibrio	872	Rutin	5280805	MagMD
Desulfovibrio	872	Rebaudioside A	6918840	MagMD
Desulfovibrio	872	Stevioside	442089	MagMD
Desulfovibrio	872	Isoquercetin	5280804	MagMD
Desulfovibrio	872	Sorivudine	5282192	MagMD
Desulfovibrio	872	5-Fluorouracil	3385	MagMD
Desulfovibrio desulfuricans	876	Sorivudine	5282192	MagMD
Desulfovibrio desulfuricans	876	5-Fluorouracil	3385	MagMD
Desulfovibrio fairfieldensis	44742	Sorivudine	5282192	MagMD
Desulfovibrio fairfieldensis	44742	5-Fluorouracil	3385	MagMD
Desulfovibrio piger	901	Sorivudine	5282192	MagMD
Desulfovibrio piger	901	5-Fluorouracil	3385	MagMD
Dialister	39948	5-Fluorouracil	3385	MagMD
Dialister invisus	218538	5-Fluorouracil	3385	MagMD
Dialister succinatiphilus	487173	5-Fluorouracil	3385	MagMD
Dielma fastidiosa	1034346	Sorivudine	5282192	MagMD
Dielma fastidiosa	1034346	5-Fluorouracil	3385	MagMD
Dorea	189330	Rutin	5280805	MagMD
Dorea	189330	Poncirin	442456	MagMD
Dorea	189330	Naringin	442428	MagMD
Dorea	189330	Ginsenoside	3086007	MagMD
Dorea	189330	Rebaudioside A	6918840	MagMD
Dorea	189330	Stevioside	442089	MagMD
Dorea	189330	Isoquercetin	5280804	MagMD
Dorea	189330	Sorivudine	5282192	MagMD
Dorea	189330	5-Fluorouracil	3385	MagMD
Dorea formicigenerans	39486	Sorivudine	5282192	MagMD
Dorea formicigenerans	39486	5-Fluorouracil	3385	MagMD
Dorea longicatena	88431	Sorivudine	5282192	MagMD
Dorea longicatena	88431	5-Fluorouracil	3385	MagMD
Duncaniella	2518495	Rutin	5280805	MagMD
Duncaniella	2518495	Poncirin	442456	MagMD
Duncaniella	2518495	Naringin	442428	MagMD
Duncaniella	2518495	Ginsenoside	3086007	MagMD
Duncaniella	2518495	Rebaudioside A	6918840	MagMD
Duncaniella	2518495	Stevioside	442089	MagMD
Duncaniella	2518495	Isoquercetin	5280804	MagMD
Duncaniella	2518495	Tryptophan	6305	MagMD
Duncaniella	2518495	Sorivudine	5282192	MagMD
Duncaniella	2518495	5-Fluorouracil	3385	MagMD
Duodenibacillus	1980697	Rutin	5280805	MagMD
Duodenibacillus	1980697	Rebaudioside A	6918840	MagMD
Duodenibacillus	1980697	Stevioside	442089	MagMD
Duodenibacillus	1980697	Isoquercetin	5280804	MagMD
Duodenibacillus	1980697	Sorivudine	5282192	MagMD
Duodenibacillus	1980697	5-Fluorouracil	3385	MagMD
Duodenibacillus massiliensis	1852381	Rutin	5280805	MagMD
Duodenibacillus massiliensis	1852381	Rebaudioside A	6918840	MagMD
Duodenibacillus massiliensis	1852381	Stevioside	442089	MagMD
Duodenibacillus massiliensis	1852381	Isoquercetin	5280804	MagMD
Duodenibacillus massiliensis	1852381	5-Fluorouracil	3385	MagMD
Dysgonomonas	156973	Rutin	5280805	MagMD
Dysgonomonas	156973	Poncirin	442456	MagMD
Dysgonomonas	156973	Naringin	442428	MagMD
Dysgonomonas	156973	Ginsenoside	3086007	MagMD
Dysgonomonas	156973	Rebaudioside A	6918840	MagMD
Dysgonomonas	156973	Stevioside	442089	MagMD
